Date,open,high,low,close,volume,mom_30d,mom_60d,mom_90d,mom_180d,log_return,sigma_30,sigma_90,adv_dec_ratio,pct_above_50dma,pct_pos_momentum,regime
2021-06-10,15692.099609375,15751.25,15648.5,15737.75,298300,0.058743803666165384,0.037097701620986356,0.1267406479327009,0.35617066278977494,0.006527933518834105,0.12754201769692594,0.1977196533615098,1.2961228070175443,95.10204081632654,95.10204081632652,Bull
2021-06-11,15796.4501953125,15835.5498046875,15749.7998046875,15799.349609375,363000,0.060722072322099585,0.051121146971941256,0.14342628271295887,0.3719358242189137,0.003906490354253145,0.12767412396613506,0.1966957619235449,1.2810458839406214,96.73469387755101,95.10204081632654,Bull
2021-06-14,15791.400390625,15823.0498046875,15606.5,15811.849609375,392900,0.08070138482574651,0.05910108237884715,0.1596856572526668,0.37435185211121325,0.0007908589968395644,0.11310711213500722,0.1950964190524281,1.2107109557109559,95.91836734693877,95.91836734693877,Bull
2021-06-15,15866.9501953125,15901.599609375,15842.400390625,15869.25,323300,0.08439844995485601,0.06430388030731127,0.11119862357288035,0.4105310651918661,0.003623640223476974,0.1129159779873844,0.17989444501547983,1.210710955710956,95.91836734693877,96.3265306122449,Bull
2021-06-16,15847.5,15880.849609375,15742.599609375,15767.5498046875,340200,0.08767977130255589,0.07107049064151649,0.07644126784288274,0.4136672078175079,-0.006429256198967984,0.11040214541445385,0.17560927434818763,1.1886056925530615,95.10204081632654,95.51020408163265,Bull
2021-06-17,15648.2998046875,15769.349609375,15616.75,15691.400390625,357600,0.07344108811746763,0.07786526249865999,0.06095018464620683,0.40959507550389884,-0.004841201776747716,0.11126428071216904,0.17521883771725846,0.7855753895227583,93.46938775510203,94.28571428571429,Bull
2021-06-18,15756.5,15761.5,15450.900390625,15683.349609375,640800,0.06509764597155021,0.06371063547036093,0.0528811564512659,0.45141616047815414,-0.0005132013116724437,0.11055754905016561,0.17488676683570883,0.7247813448577459,91.02040816326532,92.65306122448979,Bull
2021-06-21,15525.849609375,15765.150390625,15505.650390625,15746.5,351500,0.062291050488091804,0.06854452801225497,0.055094895890915874,0.4249903848329224,0.0040185031994205474,0.10987531844039307,0.17496781976447412,0.9326601327365338,89.79591836734694,88.97959183673468,Bull
2021-06-22,15840.5,15895.75,15752.099609375,15772.75,322200,0.05557361541748418,0.06466528291061269,0.04346116009744816,0.4048256542504831,0.0016656491552922152,0.10839593777495526,0.17376600704828818,0.9504137559249395,86.93877551020407,85.3061224489796,Bull
2021-06-23,15862.7998046875,15862.9501953125,15673.9501953125,15686.9501953125,287500,0.0563069336775921,0.07818533919930393,0.03823144673095902,0.3978248546912573,-0.005454598542621072,0.10797108932879078,0.17404309972743964,0.9894887160525313,85.71428571428571,82.44897959183673,Bull
2021-06-24,15737.2998046875,15821.400390625,15702.7001953125,15790.4501953125,316700,0.07443610351529273,0.10230785308961976,0.04527522558584063,0.4039013358030843,0.006576170313444658,0.10228562933068053,0.17434434992919862,1.2369634635272788,84.89795918367346,81.63265306122449,Bull
2021-06-25,15839.349609375,15870.7998046875,15772.2998046875,15860.349609375,314600,0.08056723898835583,0.09326682586723067,0.04528018384473298,0.3891932029174343,0.004416920149496724,0.10184177334572922,0.17434465210863748,1.5741677646025476,86.12244897959184,82.44897959183672,Bull
2021-06-28,15915.349609375,15915.650390625,15792.150390625,15814.7001953125,255100,0.05974273403071706,0.0653145220612179,0.04295901281485115,0.37479088546729344,-0.0028823598351750412,0.09391335774812185,0.17442588662209574,1.2837973942321772,86.93877551020408,82.85714285714286,Bull
2021-06-29,15807.5,15835.900390625,15724.0498046875,15748.4501953125,360300,0.04238458856467586,0.07200133322014879,0.02832246106474634,0.3503609606794271,-0.004197939462444536,0.0901701637238442,0.1738560414263214,1.154680134680135,87.3469387755102,83.26530612244898,Bull
2021-06-30,15776.900390625,15839.099609375,15708.75,15721.5,262400,0.045997517749804206,0.05745142295479444,0.026646496999899183,0.3392709271481198,-0.0017127578361914226,0.08852661058156101,0.17388787534685463,1.1673878570652767,86.53061224489797,82.85714285714286,Bull
2021-07-01,15755.0498046875,15755.5498046875,15667.0498046875,15680.0,224900,0.051921884433065335,0.07119923822012875,0.03097525772904608,0.3249286429241589,-0.0026431873739428875,0.08452190016992929,0.17354068201244413,0.9998664895439091,86.53061224489797,83.26530612244898,Bull
2021-07-02,15705.849609375,15738.349609375,15635.9501953125,15722.2001953125,254800,0.03603885245522909,0.07073927846307071,0.039900257108263615,0.3196186011292821,0.0026877238189711517,0.0692889942061213,0.17325792722417013,0.7305331562105759,84.48979591836735,80.40816326530611,Bull
2021-07-05,15793.400390625,15845.9501953125,15762.0498046875,15834.349609375,207000,0.04189116812942961,0.0685131515224644,0.056909213501426636,0.3271658459856861,0.007107867426692256,0.07138875185684623,0.17285205472314052,0.9120146376920573,82.85714285714286,79.59183673469389,Bull
2021-07-06,15813.75,15914.2001953125,15801.0,15818.25,391400,0.0400961174121115,0.06349757343210016,0.07785317153401894,0.3254220956051783,-0.0010172694162285671,0.07170170419544736,0.16909794658187144,0.9650449407223605,80.81632653061224,78.36734693877551,Bull
2021-07-07,15819.599609375,15893.5498046875,15779.7001953125,15879.650390625,329300,0.03778728080882354,0.07042880843158184,0.07967545122310016,0.32650441270464103,0.003874103121228537,0.07069494482189988,0.16915979776258452,1.231838109602816,81.63265306122449,80.40816326530611,Bull
2021-07-08,15855.400390625,15885.75,15682.900390625,15727.900390625,307900,0.025430604105779464,0.09902315770452819,0.04978643643205172,0.3465265096175987,-0.009602209739377547,0.07723823088960825,0.16739366333172406,1.1075466116271075,79.18367346938774,77.55102040816327,Bull
2021-07-09,15688.25,15730.849609375,15632.75,15689.7998046875,243200,0.016465092667352632,0.08169709447606754,0.03924200012859247,0.333888734418625,-0.0024254228908178565,0.07596846924696256,0.16702811560321834,1.115546611627107,76.73469387755101,77.14285714285714,Bull
2021-07-12,15766.7998046875,15789.2001953125,15644.75,15692.599609375,216300,0.007046218013688987,0.07620294272374228,0.08007689283061725,0.3216991310168289,0.00017843152513541638,0.07107886796995574,0.15359512944166528,1.0377688338493294,73.06122448979592,74.6938775510204,Bull
2021-07-13,15794.0,15820.7998046875,15744.599609375,15812.349609375,246700,0.015248943389927883,0.08171516549424074,0.07118492425191159,0.32912630866871617,0.0076020168050800795,0.07416241048635287,0.15192102759283024,1.3411021671826628,72.24489795918366,74.28571428571429,Bull
2021-07-14,15808.7001953125,15877.349609375,15764.2001953125,15853.9501953125,0,0.017831691716673426,0.1040778010071628,0.06266132745370578,0.3280628663545959,0.00262743737830436,0.07440323484184964,0.1510396449918911,1.1486315789473687,70.20408163265306,71.83673469387756,Bull
2021-07-15,15872.150390625,15952.349609375,15855.0,15924.2001953125,284900,0.0149041029524144,0.11386081532488035,0.044511242806101636,0.3385673821916251,0.0044212840314639245,0.07259134515847578,0.14696210437680388,1.3220869565217395,70.61224489795919,71.0204081632653,Bull
2021-07-16,15958.349609375,15962.25,15882.599609375,15923.400390625,276300,0.016154840581675378,0.10531960023042464,0.05587589414485361,0.33469687913522805,-5.022699813825734e-05,0.07241721130772584,0.14570470721442055,1.3220869565217395,72.24489795918366,70.61224489795919,Bull
2021-07-19,15754.5,15836.900390625,15707.5,15752.400390625,242100,4.7614058298783846e-05,0.0983903760583027,0.054511671667991424,0.3386076684689088,-0.010796990571541962,0.07809207598416806,0.14597447826495266,1.1004202898550728,72.65306122448979,68.97959183673468,Bull
2021-07-20,15703.9501953125,15728.4501953125,15578.5498046875,15632.099609375,274300,-0.006861455942481665,0.07919224089575416,0.04519192075767586,0.31479293284640186,-0.007666291987629491,0.08118296926171377,0.14662187812047195,0.7049816933638448,70.20408163265306,63.265306122448976,Transition
2021-07-22,15736.599609375,15834.7998046875,15726.400390625,15824.0498046875,265300,0.012068818416401506,0.07991510406423363,0.048061343936346645,0.3490699027816746,0.012204454864528006,0.08642685574454806,0.147167629139358,1.7209816933638447,68.57142857142858,60.40816326530612,Bull
2021-07-23,15856.7998046875,15899.7998046875,15768.400390625,15856.0498046875,294100,0.007516945223268845,0.06670232284379929,0.04489350823524951,0.35860867036028,0.0020201963552988087,0.08461800757978999,0.14699110985963712,1.6868947368421054,66.93877551020408,57.95918367346938,Bull
2021-07-26,15849.2998046875,15893.349609375,15797.0,15824.4501953125,267100,0.0015887100771923013,0.062407252167498095,0.05279107373048575,0.3592085535947622,-0.001994894010794567,0.08412902791780417,0.1460759845777334,1.6718178137651822,64.48979591836734,54.28571428571429,Bull
2021-07-27,15860.5,15881.5498046875,15701.0,15746.4501953125,311000,-0.004136101447848595,0.07623149426327669,0.05472053285860201,0.3494084546175018,-0.004941269190283573,0.08532397260174923,0.14584728956697846,1.7534844804318488,62.0408163265306,52.24489795918366,Transition
2021-07-28,15761.5498046875,15767.5,15513.4501953125,15709.400390625,318600,-0.010072915189753728,0.0734753963365602,0.05358323758484973,0.3297837550789351,-0.0023556712745251398,0.08479142949580475,0.14589759508592773,1.8455897435897441,60.816326530612244,52.6530612244898,Transition
2021-07-29,15762.7001953125,15817.349609375,15737.7998046875,15778.4501953125,401600,0.0006913179764784783,0.08843170388110932,0.07181094092577256,0.3249737746410126,0.0043858132000563635,0.0838277713611676,0.1442687432228933,0.8225128205128207,57.95918367346938,49.38775510204081,Transition
2021-07-30,15800.599609375,15862.7998046875,15744.849609375,15763.0498046875,400000,0.0045661580406366475,0.07834258977312492,0.08278696563374122,0.3005494961924271,-0.000976516135808173,0.08261868205056484,0.1428827470969587,0.8225128205128207,55.10204081632653,48.97959183673469,Transition
2021-08-02,15874.900390625,15892.900390625,15834.650390625,15885.150390625,244800,0.012867199053534506,0.07880246939371727,0.07739761195231964,0.2953142151836994,0.007716153904229494,0.08543767664999816,0.14195471502847712,1.5344786324786326,53.06122448979592,50.20408163265306,Transition
2021-08-03,15951.5498046875,16146.900390625,15914.349609375,16130.75,341300,0.024402248118629455,0.0882133402763019,0.0946194167106138,0.2944936624787473,0.015342653128218075,0.09530883698630854,0.1439951664179017,3.1678119658119663,54.69387755102041,52.244897959183675,Transition
2021-08-04,16195.25,16290.2001953125,16176.150390625,16258.7998046875,427300,0.03081579335800666,0.08810195382435326,0.09747378826422981,0.2872038308224538,0.007906900379200192,0.09749093362356859,0.1442809243584829,3.155743000294725,57.55102040816327,53.877551020408156,Transition
2021-08-05,16288.9501953125,16349.4501953125,16210.2998046875,16294.599609375,418200,0.03873598159596847,0.0972240196202212,0.11994990665557115,0.2780929795413758,0.002199451962862978,0.09558469143030951,0.14062078204958534,3.187153256704981,60.40816326530612,57.95918367346938,Bull
2021-08-06,16304.400390625,16336.75,16223.2998046875,16238.2001953125,320100,0.02835574631893123,0.10490254110247332,0.13356461493719474,0.27952536051468746,-0.0034672374282357825,0.09516831182076407,0.13795950490105677,3.158116219667944,64.08163265306122,60.0,Bull
2021-08-09,16281.349609375,16320.75,16179.0498046875,16258.25,240500,0.02508774399208713,0.10767623324633213,0.12069442410962972,0.2781693128005658,0.0012339690711517842,0.09460092262208822,0.13663755287804263,2.432190293742018,66.93877551020407,60.40816326530612,Bull
2021-08-10,16274.7998046875,16359.25,16202.25,16280.099609375,288000,0.02942827927907521,0.0909291391717435,0.0966648953364897,0.26455231100900467,0.0013430068163520583,0.09395206580989789,0.1315879250337171,0.8221902937420179,66.53061224489795,60.40816326530612,Bull
2021-08-11,16327.2998046875,16338.75,16162.5498046875,16282.25,277900,0.033895386407380323,0.07771661697917365,0.10833723263887252,0.2584584468533224,0.00013207834532344713,0.09271366172597811,0.1301573177547712,0.8472222222222221,65.71428571428571,61.632653061224495,Bull
2021-08-12,16303.650390625,16375.5,16286.900390625,16364.400390625,280200,0.0408930694033649,0.0887715668388942,0.10069385738437164,0.2813016388085199,0.005032710127087298,0.09298917494583543,0.12904027235815105,0.9546783625730993,64.89795918367346,62.04081632653062,Bull
2021-08-13,16385.69921875,16543.599609375,16376.2998046875,16529.099609375,321900,0.054151760801977034,0.10888530670124963,0.1292065631394852,0.28540598725651245,0.010014172717061967,0.09548518554370233,0.12678650137339734,1.107504873294347,64.48979591836735,63.265306122448976,Bull
2021-08-16,16518.400390625,16589.400390625,16480.75,16563.05078125,254000,0.05348173763797992,0.09144801054499352,0.1280042756325126,0.28133018199043036,0.0020519176533692787,0.09544915770962555,0.12675699033748059,1.107504873294347,64.89795918367346,66.12244897959184,Bull
2021-08-17,16545.25,16628.55078125,16495.400390625,16614.599609375,297400,0.04927578456004533,0.09323117286518934,0.12116497537646032,0.27264712487004883,0.0031074454639570138,0.094188858421656,0.12609725423963045,1.247504873294347,66.12244897959184,67.75510204081631,Bull
2021-08-18,16691.94921875,16701.849609375,16535.849609375,16568.849609375,251800,0.04745149491094147,0.08945023303438226,0.11396212312561205,0.2885622710469702,-0.002757400455017452,0.0947429676306192,0.12620860912156923,1.2345419103313842,66.93877551020407,68.16326530612245,Bull
2021-08-20,16382.5,16509.55078125,16376.0498046875,16450.5,350800,0.035948499830450675,0.07509417669702345,0.10890911826999417,0.26668976668976674,-0.007168531033199722,0.09774253091819457,0.12682614174251136,0.9700344879292245,66.12244897959184,66.53061224489795,Bull
2021-08-23,16592.25,16592.5,16395.69921875,16496.44921875,275600,0.048865316351005994,0.07553859497141158,0.1527272719828412,0.27199572596959154,0.002789286998064274,0.09231467001113627,0.11020528226256959,0.8462450142450141,63.26530612244896,64.48979591836735,Bull
2021-08-24,16561.400390625,16647.099609375,16495.30078125,16624.599609375,275400,0.05958009766372019,0.07702618216023605,0.14614471300751397,0.26817731697307456,0.007738343720985011,0.09316867765941589,0.10886491315685051,1.1832820512820512,60.816326530612244,62.44897959183673,Bull
2021-08-25,16654.0,16712.44921875,16617.5,16634.650390625,265900,0.06003153108470349,0.06750074435411091,0.14080905313331193,0.2684892109903727,0.0006043901504665573,0.093107286010007,0.10868906205973401,1.03121308576481,60.40816326530612,62.44897959183673,Bull
2021-08-26,16627.94921875,16683.69921875,16603.400390625,16636.900390625,253500,0.0521459999063727,0.06819011469688396,0.13812228441282515,0.2667143724114467,0.00013525068417903375,0.09166772019900668,0.10869744282967259,1.03121308576481,59.59183673469388,63.265306122448976,Low Volatility
2021-08-27,16642.55078125,16722.05078125,16565.599609375,16705.19921875,217400,0.053693181380700006,0.07248231335504163,0.16335925063504497,0.2599567422406901,0.004096857993577663,0.09189633145065113,0.10377052988637218,1.5965977011494252,60.816326530612244,64.48979591836735,Bull
2021-08-30,16775.849609375,16951.5,16764.849609375,16931.05078125,283500,0.06322770208791262,0.07907415722168998,0.1842876751236413,0.26769749218501393,0.013429259014094868,0.09770248127402252,0.10509224331473713,2.4295977011494254,64.89795918367346,66.93877551020407,Bull
